TimeUS,u_x,u_y,u_z
12464209,0.002973,0.009074,0.000057
12484204,0.003052,0.009066,0.000086
12504203,0.003090,0.009080,0.000048
12524279,0.003090,0.009080,0.000048
12544222,0.003229,0.008969,0.000113
12564218,0.003226,0.008927,0.000062
12584211,0.003221,0.008814,0.000058
12584229,0.003221,0.008814,0.000058
12604640,0.003285,0.008774,0.000080
12624221,0.003291,0.008689,0.000065
12644264,0.003297,0.008647,0.000022
12664203,0.003339,0.008601,0.000023
12684198,0.003394,0.008571,0.000028
12704206,0.003442,0.008547,0.000017
12724287,0.003496,0.008511,0.000018
12744267,0.003496,0.008511,0.000018
12764263,0.003508,0.008419,0.000021
12784206,0.003581,0.008310,0.000013
12784221,0.003581,0.008310,0.000013
12804200,0.003575,0.008211,-0.000005
12824570,0.003577,0.008125,-0.000017
12844220,0.003577,0.008125,-0.000017
12864213,0.003673,0.008048,-0.000024
12884208,0.003720,0.008011,-0.000029
12904201,0.003782,0.007988,-0.000021
12924201,0.003818,0.007914,0.000005
12944205,0.003878,0.007942,-0.000037
12964203,0.003938,0.007983,-0.000100
12984209,0.004046,0.007981,-0.000074
12984222,0.004046,0.007981,-0.000074
13004203,0.004124,0.007986,-0.000089
13024697,0.004124,0.007986,-0.000089
13044197,0.004179,0.007853,-0.000075
13064195,0.004171,0.007808,-0.000121
13084609,0.004179,0.007761,-0.000155
13104220,0.004202,0.007707,-0.000146
13124201,0.004227,0.007610,-0.000094
13144301,0.004227,0.007610,-0.000094
13164221,0.004283,0.007486,-0.000073
13184207,0.004329,0.007452,-0.000053
13184224,0.004329,0.007452,-0.000053
13204254,0.004363,0.007450,-0.000077
13224262,0.004414,0.007437,-0.000073
13244416,0.004485,0.007430,-0.000060
13264207,0.004539,0.007452,-0.000086
13284208,0.004617,0.007483,-0.000094
13304204,0.004734,0.007472,-0.000021
13324579,0.004818,0.007483,0.000002
13344215,0.004919,0.007502,0.000036
13364212,0.005007,0.007540,0.000037
13384226,0.005085,0.007560,0.000036
13384242,0.005085,0.007560,0.000036
13404217,0.005171,0.007570,0.000066
13424242,0.005251,0.007610,0.000053
13444258,0.005331,0.007634,0.000056
13464211,0.005419,0.007663,0.000056
13484203,0.005525,0.007664,0.000100
13504201,0.005606,0.007664,0.000125
13524235,0.005571,0.007652,0.000041
13544222,0.005631,0.007594,0.000093
13564224,0.005673,0.007548,0.000117
13584214,0.005629,0.007510,0.000051
13584229,0.005629,0.007510,0.000051
13604213,0.005629,0.007447,0.000045
13624233,0.005672,0.007359,0.000105
13644211,0.005666,0.007272,0.000112
13664201,0.005736,0.007230,0.000128
13684200,0.005793,0.007222,0.000098
13704315,0.005793,0.007222,0.000098
13724204,0.005812,0.007270,-0.000012
13744205,0.005904,0.007235,-0.000060
13764477,0.005980,0.007230,-0.000075
13784205,0.006063,0.007213,-0.000078
13784218,0.006063,0.007213,-0.000078
13804211,0.006139,0.007235,-0.000138
13824231,0.006139,0.007235,-0.000138
13844484,0.006200,0.007101,-0.000131
13864226,0.006237,0.007012,-0.000089
13884225,0.006251,0.006974,-0.000130
13904211,0.006296,0.006920,-0.000119
13924229,0.006356,0.006869,-0.000099
13944235,0.006356,0.006869,-0.000099
13964218,0.006432,0.006820,-0.000148
13984220,0.006507,0.006781,-0.000127
13984241,0.006507,0.006781,-0.000127
14005392,0.006594,0.006723,-0.000067
14024233,0.006621,0.006711,-0.000116
14044301,0.006606,0.006648,-0.000142
14064220,0.006638,0.006597,-0.000140
14084201,0.006693,0.006521,-0.000095
14104210,0.006641,0.006459,-0.000133
14124239,0.006629,0.006380,-0.000123
14144434,0.006640,0.006315,-0.000109
14164239,0.006640,0.006315,-0.000109
14184201,0.006717,0.006237,-0.000096
14184216,0.006717,0.006237,-0.000096
14204197,0.006771,0.006190,-0.000062
14224217,0.006782,0.006229,-0.000177
14244203,0.006832,0.006222,-0.000205
14264198,0.006931,0.006170,-0.000139
14284204,0.007020,0.006121,-0.000077
14304208,0.007098,0.006090,-0.000051
14324214,0.007159,0.006099,-0.000085
14344281,0.007159,0.006099,-0.000085
14364197,0.007327,0.006093,-0.000090
14384199,0.007408,0.006071,-0.000075
14384211,0.007408,0.006071,-0.000075
14404209,0.007485,0.006076,-0.000117
14424213,0.007489,0.006009,-0.000083
14444212,0.007524,0.005906,-0.000017
14464191,0.007556,0.005864,-0.000024
14484190,0.007590,0.005822,-0.000012
14504266,0.007626,0.005779,-0.000003
14524202,0.007675,0.005716,0.000008
14544245,0.007725,0.005662,0.000016
14564222,0.007689,0.005597,0.000021
14584225,0.007688,0.005526,0.000035
14584247,0.007688,0.005526,0.000035
14604214,0.007719,0.005465,0.000061
14624223,0.007737,0.005421,0.000050
14644221,0.007760,0.005398,0.000020
14664307,0.007703,0.005324,0.000014
14684209,0.007625,0.005222,0.000042
14704224,0.007659,0.005177,0.000047
14724468,0.007602,0.005135,0.000002
14744205,0.007567,0.005078,-0.000018
14764187,0.007567,0.005078,-0.000018
14784211,0.007747,0.004974,0.000053
14784228,0.007747,0.004974,0.000053
14804205,0.007753,0.004937,0.000023
14824213,0.007857,0.004923,0.000023
14844227,0.007941,0.004906,-0.000000
14864201,0.007965,0.004812,0.000049
14884201,0.008002,0.004774,0.000023
14904210,0.008034,0.004735,-0.000002
14924200,0.008163,0.004687,0.000020
14944283,0.008198,0.004675,-0.000055
14964206,0.008252,0.004630,-0.000066
14984218,0.008308,0.004559,-0.000032
14984234,0.008308,0.004559,-0.000032
15004214,0.008339,0.004532,-0.000079
15024249,0.008363,0.004512,-0.000147
15044199,0.008336,0.004446,-0.000172
15064206,0.008336,0.004375,-0.000180
15084403,0.008346,0.004304,-0.000172
15104198,0.008288,0.004254,-0.000214
15124216,0.008276,0.004188,-0.000217
15144214,0.008273,0.004124,-0.000220
15164207,0.008262,0.004063,-0.000225
15184210,0.008267,0.003973,-0.000196
15184226,0.008267,0.003973,-0.000196
15204226,0.008283,0.003947,-0.000232
15224215,0.008283,0.003947,-0.000232
15244256,0.008400,0.003804,-0.000156
15264213,0.008438,0.003773,-0.000165
15284221,0.008492,0.003752,-0.000184
15304207,0.008568,0.003693,-0.000133
15324229,0.008637,0.003653,-0.000118
15344221,0.008708,0.003632,-0.000123
15364278,0.008708,0.003632,-0.000123
15384209,0.008847,0.003587,-0.000136
15384237,0.008847,0.003587,-0.000136
15404230,0.008933,0.003509,-0.000077
15424208,0.008996,0.003493,-0.000099
15444210,0.009081,0.003385,0.000015
15464203,0.009169,0.003265,0.000152
15484198,0.009216,0.003236,0.000131
15504205,0.009246,0.003227,0.000081
15524213,0.009292,0.003203,0.000082
15544206,0.009292,0.003203,0.000082
15564242,0.009220,0.003133,0.000049
15584212,0.009208,0.003107,-0.000006
15584229,0.009208,0.003107,-0.000006
15604196,0.009222,0.003021,0.000037
15624203,0.009236,0.002931,0.000082
15644236,0.009266,0.002899,0.000065
15664222,0.009256,0.002913,-0.000013
15684195,0.009267,0.002928,-0.000090
15704202,0.009307,0.002883,-0.000086
15724506,0.009334,0.002779,0.000011
15744200,0.009358,0.002744,-0.000028
15764195,0.009395,0.002733,-0.000082
15784192,0.009431,0.002626,-0.000014
15784202,0.009431,0.002626,-0.000014
15804201,0.009392,0.002557,-0.000011
15824214,0.009373,0.002494,-0.000008
15844205,0.009371,0.002455,-0.000021
15864209,0.009359,0.002407,-0.000022
15884249,0.009441,0.002354,-0.000021
15904227,0.009426,0.002324,-0.000068
15924213,0.009414,0.002261,-0.000072
15944209,0.009416,0.002188,-0.000053
15964224,0.009416,0.002188,-0.000053
15984197,0.009428,0.002052,-0.000058
15984236,0.009428,0.002052,-0.000058
16004221,0.009440,0.001987,-0.000055
16024232,0.009440,0.001987,-0.000055
16044211,0.009364,0.001857,-0.000083
16064206,0.009326,0.001798,-0.000069
16084227,0.009292,0.001728,-0.000076
16104207,0.009262,0.001651,-0.000058
16124234,0.009265,0.001553,-0.000032
16144212,0.009266,0.001471,-0.000009
16164198,0.009279,0.001455,-0.000074
16184196,0.009305,0.001360,-0.000036
16184206,0.009305,0.001360,-0.000036
16204213,0.009316,0.001282,-0.000019
16224596,0.009330,0.001193,0.000006
16244203,0.009298,0.001153,-0.000010
16264194,0.009269,0.001145,-0.000084
16284200,0.009253,0.001054,-0.000037
16304215,0.009230,0.000966,-0.000004
16324195,0.009224,0.000955,-0.000078
16344195,0.009205,0.000823,0.000043
16364192,0.009205,0.000778,0.000035
16384203,0.009206,0.000729,0.000030
16384217,0.009206,0.000729,0.000030
16404210,0.009225,0.000704,-0.000012
16424183,0.009225,0.000704,-0.000012
16444223,0.009243,0.000666,-0.000030
16464408,0.009295,0.000551,-0.000034
16484209,0.009323,0.000491,-0.000028
16504272,0.009341,0.000415,-0.000013
16524211,0.009382,0.000379,-0.000034
16544222,0.009382,0.000379,-0.000034
16564240,0.009444,0.000243,0.000001
16584197,0.009469,0.000167,0.000027
16584210,0.009469,0.000167,0.000027
16604219,0.009407,0.000098,0.000059
16624209,0.009357,-0.000004,0.000133
16644213,0.009343,-0.000034,0.000098
16664214,0.009345,-0.000091,0.000104
16684220,0.009347,-0.000125,0.000068
16704210,0.009368,-0.000199,0.000095
16724205,0.009393,-0.000225,0.000051
16744221,0.009424,-0.000278,0.000040
16764214,0.009454,-0.000343,0.000042
16784200,0.009471,-0.000436,0.000084
16784213,0.009471,-0.000436,0.000084
16804211,0.009480,-0.000555,0.000170
16824209,0.009466,-0.000700,0.000296
16844352,0.009466,-0.000700,0.000296
16864199,0.009540,-0.000747,0.000195
16884198,0.009559,-0.000814,0.000202
16904201,0.009598,-0.000857,0.000159
16924204,0.009638,-0.000862,0.000082
16944200,0.009662,-0.000893,0.000035
16964215,0.009689,-0.000954,0.000038
16984202,0.009704,-0.001019,0.000058
16984214,0.009704,-0.001019,0.000058
17004203,0.009709,-0.001060,0.000041
17024302,0.009712,-0.001108,0.000029
17044252,0.009573,-0.001103,0.000013
17064291,0.009479,-0.001118,0.000002
17084238,0.009392,-0.001159,0.000020
17104273,0.009310,-0.001195,0.000018
17124216,0.009275,-0.001229,-0.000001
17144227,0.009242,-0.001281,-0.000002
17164211,0.009220,-0.001336,0.000004
17184219,0.009190,-0.001422,0.000046
17184239,0.009190,-0.001422,0.000046
17204215,0.009195,-0.001490,0.000054
17224210,0.009189,-0.001559,0.000065
17244208,0.009189,-0.001559,0.000065
17264210,0.009217,-0.001669,0.000025
17284218,0.009217,-0.001669,0.000025
17304414,0.009247,-0.001796,0.000020
17324209,0.009263,-0.001858,0.000004
17344204,0.009288,-0.001918,-0.000018
17364295,0.009288,-0.001918,-0.000018
17384204,0.009312,-0.002053,-0.000035
17384219,0.009312,-0.002053,-0.000035
17404207,0.009289,-0.002144,0.000009
17424220,0.009204,-0.002240,0.000092
17444228,0.009156,-0.002268,0.000055
17464209,0.009144,-0.002281,-0.000014
17484199,0.009187,-0.002372,-0.000021
17504203,0.009143,-0.002410,-0.000050
17524271,0.009094,-0.002491,-0.000020
17544208,0.009066,-0.002561,-0.000010
17564230,0.009049,-0.002629,-0.000005
17584194,0.009028,-0.002676,-0.000018
17584205,0.009028,-0.002676,-0.000018
17604211,0.009018,-0.002747,-0.000021
17624221,0.008936,-0.002820,0.000042
17644195,0.008863,-0.002862,0.000048
17664195,0.008816,-0.002908,0.000057
17684199,0.008816,-0.002908,0.000057
17704208,0.008777,-0.002984,0.000004
17724215,0.008747,-0.003039,0.000003
17744200,0.008721,-0.003099,0.000002
17764244,0.008717,-0.003123,-0.000056
17784301,0.008717,-0.003123,-0.000056
17784319,0.008717,-0.003123,-0.000056
17804205,0.008679,-0.003282,-0.000002
17824227,0.008686,-0.003343,-0.000019
17844234,0.008653,-0.003439,0.000045
17864236,0.008664,-0.003475,0.000007
17884202,0.008695,-0.003502,-0.000058
17904208,0.008696,-0.003582,-0.000054
17924204,0.008689,-0.003658,-0.000047
17944218,0.008693,-0.003716,-0.000071
17964218,0.008686,-0.003789,-0.000059
17984198,0.008695,-0.003860,-0.000072
17984216,0.008695,-0.003860,-0.000072
18004218,0.008691,-0.003915,-0.000090
18024214,0.008661,-0.003979,-0.000088
18044207,0.008584,-0.003975,-0.000121
18064213,0.008521,-0.004005,-0.000123
18084213,0.008521,-0.004005,-0.000123
18104221,0.008390,-0.004127,-0.000065
18124198,0.008364,-0.004151,-0.000112
18144208,0.008335,-0.004209,-0.000127
18164211,0.008274,-0.004330,-0.000034
18184196,0.008254,-0.004399,-0.000025
18184206,0.008254,-0.004399,-0.000025
18204199,0.008276,-0.004400,-0.000120
18224203,0.008258,-0.004469,-0.000115
18244222,0.008250,-0.004546,-0.000098
18264220,0.008245,-0.004594,-0.000112
18284200,0.008230,-0.004674,-0.000091
18304211,0.008220,-0.004753,-0.000073
18324202,0.008193,-0.004840,-0.000026
18344227,0.008196,-0.004894,-0.000033
18364198,0.008147,-0.004908,-0.000038
18384190,0.008138,-0.004975,-0.000042
18384199,0.008138,-0.004975,-0.000042
18404184,0.008066,-0.005010,0.000002
18424194,0.008034,-0.005020,-0.000019
18444209,0.008003,-0.005045,-0.000033
18464197,0.007965,-0.005082,-0.000022
18484208,0.007933,-0.005126,-0.000015
18504225,0.007933,-0.005126,-0.000015
18524214,0.007872,-0.005196,-0.000026
18544228,0.007836,-0.005229,-0.000026
18564232,0.007836,-0.005229,-0.000026
18584213,0.007676,-0.005229,-0.000007
18584232,0.007676,-0.005229,-0.000007
18604224,0.007622,-0.005255,0.000006
18624226,0.007585,-0.005263,-0.000023
18644262,0.007585,-0.005263,-0.000023
18664257,0.007487,-0.005311,0.000053
18684208,0.007283,-0.005338,0.000139
18704207,0.007284,-0.005326,0.000046
18724205,0.007255,-0.005344,0.000021
18744223,0.007235,-0.005374,-0.000000
18764210,0.007225,-0.005418,-0.000030
18784197,0.007190,-0.005485,-0.000012
18784209,0.007190,-0.005485,-0.000012
18804209,0.007098,-0.005503,0.000018
18824183,0.007098,-0.005503,0.000018
18844202,0.007126,-0.005634,-0.000039
18864203,0.007138,-0.005733,-0.000044
18884198,0.007111,-0.005857,0.000017
18904200,0.007097,-0.005946,0.000025
18924209,0.007132,-0.005998,-0.000049
18944196,0.007118,-0.006079,-0.000044
18964204,0.007073,-0.006192,0.000020
18984197,0.007078,-0.006265,-0.000014
18984208,0.007078,-0.006265,-0.000014
19004217,0.007078,-0.006265,-0.000014
19024225,0.007001,-0.006358,-0.000027
19044194,0.006972,-0.006358,-0.000089
19064207,0.006931,-0.006384,-0.000106
19084310,0.006894,-0.006416,-0.000133
19104191,0.006870,-0.006458,-0.000155
19124211,0.006840,-0.006502,-0.000172
19144228,0.006770,-0.006489,-0.000189
19164203,0.006708,-0.006575,-0.000132
19184202,0.006708,-0.006575,-0.000132
19184215,0.006708,-0.006575,-0.000132
19204199,0.006582,-0.006672,-0.000097
19224204,0.006504,-0.006709,-0.000063
19244216,0.006444,-0.006735,-0.000078
19264253,0.006364,-0.006786,-0.000048
19284203,0.006332,-0.006826,-0.000085
19304217,0.006273,-0.006875,-0.000079
19324213,0.006218,-0.006929,-0.000076
19344232,0.006218,-0.006929,-0.000076
19364201,0.006125,-0.007068,-0.000081
19384199,0.006068,-0.007145,-0.000057
19384214,0.006068,-0.007145,-0.000057
19404217,0.006077,-0.007201,-0.000130
19424206,0.006052,-0.007265,-0.000142
19444209,0.006019,-0.007308,-0.000161
19464209,0.005967,-0.007393,-0.000138
19484209,0.005941,-0.007476,-0.000152
19504495,0.005871,-0.007567,-0.000103
19524213,0.005885,-0.007588,-0.000190
19544201,0.005771,-0.007608,-0.000129
19564206,0.005660,-0.007638,-0.000054
19584239,0.005624,-0.007639,-0.000101
19584264,0.005624,-0.007639,-0.000101
19604206,0.005577,-0.007651,-0.000107
19624211,0.005551,-0.007666,-0.000158
19644204,0.005522,-0.007693,-0.000193
19664204,0.005442,-0.007761,-0.000131
19684191,0.005392,-0.007825,-0.000123
19704200,0.005355,-0.007891,-0.000119
19724196,0.005324,-0.007948,-0.000125
19744196,0.005298,-0.008000,-0.000152
19764219,0.005255,-0.008043,-0.000148
19784198,0.005221,-0.008086,-0.000159
19784214,0.005221,-0.008086,-0.000159
19804205,0.005182,-0.008130,-0.000167
19824201,0.005186,-0.008176,-0.000235
19844258,0.005186,-0.008176,-0.000235
19864344,0.005108,-0.008272,-0.000250
19884224,0.005048,-0.008309,-0.000224
19904217,0.005010,-0.008352,-0.000224
19924202,0.004966,-0.008408,-0.000224
19944239,0.004925,-0.008450,-0.000230
19964235,0.004856,-0.008503,-0.000189
19984217,0.004822,-0.008537,-0.000217
19984233,0.004822,-0.008537,-0.000217
20004470,0.004822,-0.008537,-0.000217
20024230,0.004698,-0.008620,-0.000194
20044278,0.004628,-0.008559,-0.000223
20064222,0.004526,-0.008449,-0.000223
20084213,0.004445,-0.008466,-0.000192
20104213,0.004384,-0.008406,-0.000224
20124227,0.004322,-0.008354,-0.000247
20144281,0.004225,-0.008339,-0.000197
20164205,0.004225,-0.008339,-0.000197
20184217,0.004070,-0.008357,-0.000159
20184232,0.004070,-0.008357,-0.000159
20204208,0.004045,-0.008360,-0.000209
20224207,0.003995,-0.008325,-0.000230
20244202,0.003934,-0.008304,-0.000234
20264204,0.003846,-0.008315,-0.000191
20284208,0.003819,-0.008331,-0.000228
20304200,0.003751,-0.008357,-0.000206
20324217,0.003696,-0.008387,-0.000212
20344294,0.003696,-0.008387,-0.000212
20364208,0.003625,-0.008481,-0.000244
20384282,0.003570,-0.008533,-0.000218
20384299,0.003570,-0.008533,-0.000218
20404201,0.003556,-0.008556,-0.000264
20424191,0.003530,-0.008602,-0.000279
20444217,0.003422,-0.008676,-0.000172
20464203,0.003393,-0.008737,-0.000198
20484195,0.003368,-0.008794,-0.000200
20504223,0.003331,-0.008837,-0.000201
20524219,0.003236,-0.008891,-0.000128
20544225,0.003187,-0.008929,-0.000113
20564223,0.003147,-0.008891,-0.000127
20584241,0.003108,-0.008865,-0.000142
20584256,0.003108,-0.008865,-0.000142
20604225,0.003016,-0.008879,-0.000064
20624222,0.003011,-0.008873,-0.000131
20644259,0.002996,-0.008888,-0.000173
20664211,0.002847,-0.008930,0.000002
20684215,0.002823,-0.008966,-0.000020
20704205,0.002778,-0.009021,-0.000010
20724214,0.002725,-0.009073,0.000024
20744220,0.002742,-0.009095,-0.000077
20764206,0.002691,-0.009129,-0.000059
20785829,0.002639,-0.009200,-0.000052
20785846,0.002639,-0.009200,-0.000052
20804208,0.002639,-0.009200,-0.000052
20824208,0.002543,-0.009269,-0.000032
20844247,0.002543,-0.009269,-0.000032
20864202,0.002411,-0.009366,0.000033
20884222,0.002401,-0.009414,-0.000028
20904207,0.002331,-0.009462,-0.000002
20924214,0.002179,-0.009426,0.000141
20944300,0.002179,-0.009426,0.000141
20964203,0.002109,-0.009531,0.000105
20984218,0.002035,-0.009572,0.000133
20984237,0.002035,-0.009572,0.000133
21004220,0.002059,-0.009622,0.000022
21024202,0.002036,-0.009559,-0.000031
21044235,0.002036,-0.009559,-0.000031
21064213,0.001852,-0.009374,0.000065
21084208,0.001815,-0.009305,0.000035
21104211,0.001740,-0.009265,0.000062
21124206,0.001713,-0.009175,0.000027
21144224,0.001713,-0.009175,0.000027
21164207,0.001615,-0.008990,0.000003
21184201,0.001547,-0.008916,0.000034
21184212,0.001547,-0.008916,0.000034
21204191,0.001517,-0.008849,0.000005
21224193,0.001417,-0.008833,0.000068
21244194,0.001416,-0.008811,-0.000004
21264188,0.001381,-0.008814,-0.000031
21284214,0.001340,-0.008814,-0.000049
21304215,0.001253,-0.008819,0.000001
21324214,0.001203,-0.008841,-0.000004
21344325,0.001203,-0.008841,-0.000004
21364206,0.001180,-0.008872,-0.000039
21384230,0.000999,-0.008943,0.000075
21384252,0.000999,-0.008943,0.000075
21404222,0.000918,-0.009003,0.000091
21424229,0.000895,-0.009054,0.000046
21444299,0.000895,-0.009054,0.000046
21464223,0.000728,-0.009165,0.000118
21484274,0.000728,-0.009165,0.000118
21504213,0.000641,-0.009290,0.000093
21524215,0.000608,-0.009342,0.000052
21544233,0.000591,-0.009321,0.000013
21564203,0.000482,-0.009316,0.000077
21584207,0.000386,-0.009320,0.000135
21584230,0.000386,-0.009320,0.000135
21604218,0.000386,-0.009330,0.000049
21624221,0.000312,-0.009353,0.000076
21644215,0.000242,-0.009352,0.000090
21664208,0.000174,-0.009294,0.000123
21684252,0.000174,-0.009294,0.000123
21704204,0.000065,-0.009255,0.000109
21724219,0.000004,-0.009252,0.000132
21744204,-0.000054,-0.009265,0.000129
21764200,-0.000122,-0.009285,0.000125
21784193,-0.000191,-0.009311,0.000145
21784202,-0.000191,-0.009311,0.000145
21804193,-0.000249,-0.009327,0.000154
21824191,-0.000317,-0.009355,0.000175
21844203,-0.000386,-0.009386,0.000166
21864200,-0.000468,-0.009417,0.000196
21884207,-0.000468,-0.009417,0.000196
21904197,-0.000606,-0.009452,0.000201
21924257,-0.000689,-0.009483,0.000226
21944640,-0.000768,-0.009499,0.000244
21964810,-0.000764,-0.009520,0.000153
21984231,-0.000803,-0.009542,0.000107
21984256,-0.000803,-0.009542,0.000107
22004208,-0.000890,-0.009547,0.000154
22024217,-0.000945,-0.009572,0.000141
22044318,-0.000945,-0.009572,0.000141
22064209,-0.001005,-0.009453,0.000112
22084241,-0.001070,-0.009410,0.000140
22104258,-0.001101,-0.009324,0.000138
22124268,-0.001154,-0.009252,0.000163
22144378,-0.001154,-0.009252,0.000163
22164203,-0.001230,-0.009175,0.000144
22184199,-0.001301,-0.009146,0.000166
22184218,-0.001301,-0.009146,0.000166
22204157,-0.001301,-0.009146,0.000166
22224204,-0.001407,-0.009120,0.000169
22244249,-0.001443,-0.009130,0.000130
22264301,-0.001524,-0.009137,0.000160
