TimeUS,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
52544221,1.473971,-0.331888,2.036840,-0.104754,-0.460070,-0.001678,-0.139709,-0.016003,-0.005489
52744195,1.450925,-0.413407,2.036014,-0.130193,-0.430141,-0.004121,-0.136624,0.021667,-0.007122
52944186,1.423537,-0.497880,2.035523,-0.154141,-0.424237,-0.004334,-0.133303,0.022282,-0.005866
53144231,1.388726,-0.583137,2.032869,-0.184596,-0.420295,-0.011273,-0.137539,0.022539,-0.012850
53344171,1.350454,-0.664742,2.031061,-0.208946,-0.410109,-0.012700,-0.134661,0.028727,-0.012197
53544206,1.306682,-0.748090,2.031432,-0.233804,-0.408997,-0.006550,-0.132344,0.024224,-0.003089
53744366,1.261899,-0.823817,2.031722,-0.246888,-0.387148,-0.002842,-0.117844,0.042819,0.001312
53944199,1.205250,-0.900815,2.028546,-0.285098,-0.380606,-0.010244,-0.134178,0.040219,-0.007155
54144207,1.147129,-0.974271,2.027292,-0.306924,-0.366223,-0.009282,-0.128355,0.047860,-0.004734
54344184,1.083889,-1.041947,2.025561,-0.331169,-0.343791,-0.009574,-0.127208,0.061735,-0.003992
54544276,1.015011,-1.105713,2.025419,-0.356015,-0.319410,-0.005433,-0.126100,0.075541,0.001161
54744187,0.952120,-1.159607,2.027768,-0.351395,-0.280646,0.003260,-0.094270,0.101013,0.009509
54944182,0.878129,-1.216387,2.028663,-0.376381,-0.268322,0.004714,-0.101570,0.092244,0.008617
55144217,0.803590,-1.266320,2.027628,-0.386081,-0.243485,0.001390,-0.088247,0.099752,0.003859
55344175,0.724361,-1.312222,2.026562,-0.405659,-0.221294,-0.002654,-0.091155,0.102169,-0.001895
55544243,0.643300,-1.352300,2.025391,-0.417573,-0.193379,-0.006296,-0.083672,0.111250,-0.006521
55744325,0.566018,-1.387454,2.027788,-0.412252,-0.167910,0.003502,-0.060102,0.114255,0.005863
55944163,0.477541,-1.419581,2.027372,-0.438476,-0.147633,0.001511,-0.075802,0.111367,0.002652
56144186,0.391938,-1.444786,2.026269,-0.442699,-0.119298,-0.001778,-0.063438,0.118018,-0.001260
56344181,0.303999,-1.466310,2.026420,-0.450177,-0.095278,-0.001229,-0.057814,0.118823,-0.000889
56544202,0.212654,-1.481377,2.025462,-0.461199,-0.068175,-0.000931,-0.056756,0.121577,0.001256
56744187,0.126956,-1.490595,2.025063,-0.451198,-0.038616,-0.001255,-0.033835,0.127012,0.000708
56944168,0.032625,-1.495696,2.024615,-0.467909,-0.012627,-0.002351,-0.044816,0.127895,-0.001074
57144415,-0.057628,-1.492377,2.021093,-0.455345,0.022519,-0.010770,-0.020544,0.137132,-0.009763
57344191,-0.149011,-1.486886,2.020771,-0.460191,0.045057,-0.007179,-0.022032,0.131882,-0.003874
57544176,-0.241508,-1.473381,2.018360,-0.463670,0.077525,-0.011524,-0.020343,0.139101,-0.008504
57744354,-0.329448,-1.455215,2.016739,-0.447972,0.105757,-0.012450,0.001810,0.139998,-0.008907
57944183,-0.419920,-1.431556,2.017444,-0.451050,0.132029,-0.003150,-0.002358,0.137557,0.004108
58144175,-0.500731,-1.403186,2.017080,-0.424134,0.156509,-0.001180,0.027717,0.133745,0.005784
58344168,-0.580939,-1.368710,2.016458,-0.408570,0.185846,-0.001974,0.037584,0.137384,0.003273
58544185,-0.666092,-1.326139,2.016769,-0.411397,0.220296,0.000367,0.026456,0.144780,0.005017
58744200,-0.739456,-1.282499,2.016666,-0.383424,0.240674,0.000342,0.050335,0.136018,0.003746
58944163,-0.818551,-1.230444,2.017154,-0.383505,0.271161,0.002553,0.038987,0.139506,0.005676
59144209,-0.889378,-1.178356,2.018544,-0.358707,0.283819,0.005231,0.058623,0.122323,0.006906
59344168,-0.955373,-1.120024,2.017949,-0.335607,0.306600,0.002410,0.069952,0.121022,0.002884
59544245,-1.021035,-1.055400,2.017362,-0.320488,0.333128,-0.001248,0.071801,0.123442,-0.002421
59744161,-1.078614,-0.993151,2.015526,-0.291580,0.338940,-0.006971,0.087737,0.103293,-0.008762
59944185,-1.138603,-0.922602,2.016153,-0.282273,0.359984,-0.002287,0.078212,0.103806,-0.001617
60144179,-1.190229,-0.851109,2.015931,-0.255972,0.371827,-0.001753,0.090720,0.093034,-0.000599
60344169,-1.237166,-0.773784,2.015161,-0.231449,0.394535,-0.002911,0.097299,0.098183,-0.001674
60544180,-1.281777,-0.690261,2.015985,-0.211046,0.420003,0.000126,0.098899,0.104000,0.001509
60744169,-1.316933,-0.610607,2.016704,-0.177349,0.422542,0.002890,0.113692,0.084128,0.004606
60944164,-1.350293,-0.524537,2.017663,-0.155830,0.439047,0.005330,0.111877,0.083796,0.006703
61144234,-1.377677,-0.438456,2.018798,-0.129415,0.444916,0.007596,0.116003,0.071144,0.008496
61344239,-1.400943,-0.345937,2.019717,-0.105525,0.465736,0.007303,0.116648,0.078751,0.006441
61544180,-1.418902,-0.252419,2.020136,-0.079279,0.476536,0.004886,0.120210,0.072241,0.002220
61744364,-1.429890,-0.166358,2.021338,-0.047605,0.460861,0.005089,0.128881,0.039791,0.001469
61944350,-1.438579,-0.071436,2.024858,-0.025983,0.470239,0.011911,0.124015,0.041309,0.008264
62144186,-1.439056,0.019805,2.022989,0.005846,0.466779,0.000324,0.132139,0.027493,-0.006601
62344206,-1.436697,0.110606,2.025951,0.028624,0.464927,0.007127,0.128471,0.020525,0.001923
62544195,-1.424390,0.204849,2.024291,0.066164,0.470406,-0.002141,0.141734,0.021249,-0.009214
62744182,-1.409767,0.288542,2.024714,0.089973,0.441697,-0.001034,0.136464,-0.015991,-0.005975
62944166,-1.390191,0.372346,2.024092,0.113901,0.428786,-0.002254,0.132734,-0.025037,-0.005452
63144176,-1.365818,0.459609,2.023710,0.137433,0.428609,-0.003121,0.129441,-0.020367,-0.005379
63344182,-1.336665,0.542393,2.023165,0.161949,0.417365,-0.005125,0.128875,-0.027229,-0.007365
63544232,-1.300756,0.630308,2.024512,0.190594,0.425885,0.000646,0.132143,-0.012180,0.000555
63744182,-1.260436,0.711999,2.026113,0.212012,0.405140,0.004853,0.125370,-0.032668,0.005001
63944179,-1.214947,0.790581,2.025399,0.238198,0.392928,0.000973,0.126338,-0.038851,-0.000195
64144207,-1.165593,0.865237,2.026412,0.260490,0.374708,0.003030,0.122685,-0.051143,0.001943
64344277,-1.111733,0.937175,2.026469,0.283167,0.359980,0.002435,0.120767,-0.055165,0.001357
64544197,-1.050533,1.010085,2.025825,0.312192,0.353500,-0.000549,0.125484,-0.050433,-0.002155
64744228,-1.010856,1.051642,2.025266,0.262223,0.260138,-0.001921,0.042192,-0.142293,-0.003032
64944184,-0.959307,1.101665,2.025749,0.268988,0.237869,0.000422,0.042607,-0.132975,0.000396
65144248,-0.894038,1.157398,2.025829,0.307019,0.240534,-0.000241,0.074364,-0.102061,-0.000918
65344178,-0.825656,1.209294,2.027367,0.339190,0.237918,0.004482,0.094333,-0.081881,0.004634
65544184,-0.747812,1.259924,2.029927,0.380559,0.235028,0.010753,0.118380,-0.067076,0.011093
65744183,-0.667574,1.303884,2.029207,0.409588,0.216754,0.003879,0.124462,-0.072395,0.000954
65944177,-0.584583,1.344026,2.026708,0.429770,0.196956,-0.005608,0.118992,-0.078295,-0.009805
66144219,-0.503068,1.378646,2.028358,0.433599,0.171796,0.000998,0.096919,-0.088899,-0.000446
66344173,-0.415375,1.409497,2.030704,0.450957,0.149271,0.006897,0.095212,-0.093970,0.005943
66544230,-0.324615,1.436423,2.035179,0.462866,0.125527,0.015533,0.086512,-0.099946,0.013363
66744187,-0.243335,1.450000,2.031510,0.443933,0.078127,-0.002404,0.047620,-0.130007,-0.009481
66944188,-0.154697,1.463631,2.033387,0.451338,0.054992,0.004431,0.046010,-0.126099,0.001046
67144385,-0.064744,1.469454,2.030898,0.456157,0.021808,-0.005504,0.040805,-0.135072,-0.010436
67344183,0.025053,1.468641,2.026159,0.459782,-0.010532,-0.014918,0.037067,-0.139790,-0.016878
67544190,0.120023,1.463793,2.024612,0.472413,-0.038273,-0.012973,0.041876,-0.139500,-0.010877
67744213,0.206805,1.454187,2.022690,0.456306,-0.063549,-0.012679,0.015061,-0.136511,-0.008275
67944195,0.296989,1.440813,2.026647,0.454516,-0.085364,0.003871,0.009712,-0.130747,0.011098
68144228,0.385999,1.419960,2.025201,0.449342,-0.114221,-0.000637,0.001190,-0.133291,0.003925
68344198,0.472489,1.395371,2.023546,0.440831,-0.138613,-0.004703,-0.007709,-0.131092,-0.001589
68544248,0.562882,1.364896,2.023187,0.444104,-0.164677,-0.003407,-0.002954,-0.130636,0.000085
68744275,0.641773,1.330387,2.019753,0.415091,-0.187705,-0.011129,-0.034128,-0.127181,-0.008302
68944185,0.725032,1.289847,2.019164,0.411757,-0.215559,-0.008251,-0.029719,-0.130553,-0.003721
69144184,0.803115,1.246018,2.019429,0.389282,-0.232923,-0.002924,-0.048961,-0.119549,0.003155
69344210,0.880589,1.196573,2.019438,0.382655,-0.258936,-0.000272,-0.044507,-0.122360,0.005717
69544195,0.957801,1.139998,2.019479,0.374974,-0.287310,0.001455,-0.043859,-0.125356,0.006778
69744199,1.024520,1.084317,2.019333,0.344793,-0.299686,0.001574,-0.066594,-0.111580,0.005696
69944176,1.089036,1.018213,2.016177,0.322319,-0.332265,-0.006567,-0.076768,-0.122133,-0.003813
70144210,1.146886,0.951570,2.014853,0.291760,-0.349318,-0.007376,-0.093832,-0.113434,-0.004013
70344192,1.205775,0.881102,2.017727,0.280018,-0.367884,0.003925,-0.085706,-0.109627,0.008845
70544177,1.262982,0.803814,2.019748,0.270622,-0.393247,0.008723,-0.077664,-0.112768,0.012146
70744212,1.304523,0.734696,2.017484,0.223293,-0.382514,-0.001679,-0.112494,-0.076771,-0.002301
70944173,1.347133,0.656330,2.016823,0.201524,-0.398685,-0.002311,-0.111591,-0.077579,-0.002060
71144251,1.385536,0.574627,2.016730,0.180084,-0.414494,-0.001439,-0.110541,-0.077447,-0.000581
71344164,1.418783,0.494705,2.017352,0.156395,-0.419319,-0.000131,-0.112232,-0.067306,0.000213
71544167,1.449657,0.405034,2.017159,0.138731,-0.444306,-0.000731,-0.107332,-0.079015,-0.000569
71744185,1.473732,0.320828,2.018538,0.111709,-0.437432,0.004125,-0.113185,-0.052776,0.005248
71944177,1.490857,0.234301,2.018519,0.080948,-0.443933,0.002423,-0.121838,-0.049486,0.002226
72144166,1.503956,0.147855,2.020620,0.054426,-0.443132,0.006604,-0.124374,-0.037041,0.005797
72344169,1.511576,0.061875,2.022107,0.026414,-0.435412,0.007767,-0.126800,-0.021610,0.005696
72544183,1.514636,-0.033191,2.023537,0.002235,-0.458557,0.009339,-0.124976,-0.041586,0.006901
72744195,1.511770,-0.123177,2.025965,-0.024932,-0.459576,0.012092,-0.127258,-0.033668,0.008487
72944189,1.506106,-0.210108,2.030589,-0.043156,-0.412192,0.019929,-0.114759,0.028986,0.015769
73144223,1.495852,-0.254131,2.025981,-0.062743,-0.308017,0.001194,-0.110196,0.130455,-0.005969
73344189,1.480787,-0.335516,2.028074,-0.086347,-0.348139,0.005623,-0.112363,0.056770,0.000139
73544186,1.456842,-0.428688,2.029838,-0.121680,-0.405652,0.006821,-0.126569,-0.017290,0.000933
73744200,1.434379,-0.501939,2.031488,-0.131765,-0.374896,0.007016,-0.108361,0.024040,0.000476
73944193,1.412515,-0.562260,2.031530,-0.135665,-0.335204,0.004035,-0.089782,0.058334,-0.002288
74144168,1.379003,-0.643206,2.030668,-0.166838,-0.365552,-0.001774,-0.104327,0.013147,-0.008654
74344180,1.338441,-0.726952,2.029600,-0.201878,-0.392302,-0.005106,-0.119868,-0.019055,-0.010439
74544182,1.289954,-0.809909,2.027826,-0.241623,-0.406071,-0.009171,-0.136664,-0.028724,-0.012826
74744196,1.241818,-0.883723,2.028916,-0.260321,-0.388828,-0.002248,-0.127070,-0.003503,-0.002213
74944199,1.184071,-0.957379,2.028079,-0.294425,-0.377105,-0.003782,-0.136555,0.010023,-0.003476
75144203,1.122721,-1.025112,2.026623,-0.320442,-0.352787,-0.006717,-0.134810,0.035001,-0.006243
75344183,1.059503,-1.086707,2.025410,-0.337263,-0.322624,-0.006882,-0.123780,0.059961,-0.004796
75544180,0.988698,-1.149099,2.025146,-0.363853,-0.306271,-0.005339,-0.125925,0.065025,-0.002720
75744186,0.922245,-1.201568,2.026936,-0.363539,-0.271316,0.002058,-0.097894,0.089375,0.005709
75944176,0.844077,-1.252769,2.027230,-0.392989,-0.250939,0.004278,-0.108566,0.091313,0.008101
76144198,0.768497,-1.293531,2.026418,-0.398356,-0.209801,0.000378,-0.090114,0.116673,0.001875
76344607,0.694533,-1.330842,2.029644,-0.395783,-0.179549,0.008862,-0.068456,0.124192,0.010221
76544155,0.609443,-1.365771,2.027521,-0.422240,-0.158300,-0.001787,-0.081864,0.120987,-0.004281
76744176,0.531085,-1.396543,2.029335,-0.417289,-0.138578,0.003231,-0.059094,0.116027,0.001721
76944206,0.441511,-1.424838,2.029896,-0.442600,-0.123048,0.002943,-0.074168,0.107599,0.000853
77144190,0.350642,-1.446709,2.030692,-0.458679,-0.099611,0.003748,-0.074726,0.109853,0.001598
77344165,0.261305,-1.461847,2.029288,-0.464076,-0.070485,-0.002106,-0.065351,0.117464,-0.005039
77544165,0.167340,-1.473656,2.031327,-0.475295,-0.046798,0.004420,-0.062308,0.117929,0.003367
77744207,0.078305,-1.479061,2.032061,-0.465967,-0.018444,0.004451,-0.038273,0.123141,0.002645
77944189,-0.017547,-1.479422,2.033609,-0.479348,0.008548,0.006589,-0.044729,0.125653,0.004310
78144170,-0.106192,-1.474644,2.034770,-0.463454,0.035392,0.006657,-0.016510,0.127630,0.003347
78344159,-0.195128,-1.464252,2.035570,-0.454466,0.063097,0.005845,-0.003396,0.129919,0.001917
78544185,-0.287895,-1.447339,2.034861,-0.459804,0.094252,0.000126,-0.008249,0.135781,-0.005166
78744161,-0.374155,-1.426893,2.034720,-0.444741,0.117951,-0.000330,0.009965,0.131805,-0.003986
78944167,-0.462898,-1.400924,2.036197,-0.442511,0.143888,0.002956,0.010434,0.131550,0.000081
79144208,-0.546519,-1.370138,2.036745,-0.422787,0.167110,0.002845,0.030480,0.127526,-0.000037
79344168,-0.628668,-1.335994,2.037750,-0.412100,0.187842,0.003821,0.035098,0.122629,0.000858
79544187,-0.712901,-1.292938,2.035664,-0.410876,0.220552,-0.004436,0.029752,0.131231,-0.008534
79744183,-0.788943,-1.248687,2.033043,-0.389432,0.239760,-0.010469,0.046082,0.123669,-0.013149
79944180,-0.868910,-1.197530,2.033173,-0.388573,0.267204,-0.006603,0.037088,0.127041,-0.006447
80144183,-0.937830,-1.143143,2.032069,-0.357094,0.287176,-0.006446,0.064011,0.120539,-0.004559
80344161,-1.003294,-1.084353,2.033456,-0.332190,0.308778,0.000881,0.076373,0.118152,0.004696
80544198,-1.068927,-1.016368,2.033151,-0.318556,0.343418,-0.000124,0.074677,0.130301,0.002346
80744188,-1.124749,-0.950648,2.033470,-0.285445,0.353254,0.001207,0.094438,0.112372,0.003323
80944178,-1.181336,-0.876814,2.033102,-0.270712,0.378729,-0.000138,0.089798,0.115891,0.001029
81144186,-1.230956,-0.804262,2.033132,-0.242566,0.383529,-0.000330,0.101715,0.094753,0.000244
81344186,-1.273275,-0.732281,2.031464,-0.211393,0.386148,-0.005535,0.112878,0.078583,-0.005949
81544179,-1.313315,-0.652382,2.029455,-0.187739,0.404841,-0.010315,0.114806,0.081732,-0.010783
81744166,-1.347926,-0.575591,2.031243,-0.162783,0.405021,-0.001051,0.117105,0.064351,0.001573
81944227,-1.378682,-0.488488,2.031221,-0.141051,0.430335,0.000394,0.114907,0.077466,0.003259
82144175,-1.404540,-0.405640,2.032443,-0.117734,0.431139,0.004225,0.115420,0.060709,0.006775
82344175,-1.423638,-0.321498,2.032378,-0.089027,0.434939,0.003127,0.121226,0.052372,0.004448
82544190,-1.439323,-0.229563,2.032655,-0.065348,0.455469,0.002751,0.120741,0.062791,0.003049
82744174,-1.450146,-0.142223,2.033996,-0.042489,0.453208,0.006639,0.118791,0.046250,0.007422
82944179,-1.453945,-0.053952,2.033353,-0.012802,0.454119,0.002654,0.124825,0.037891,0.001787
83144191,-1.451140,0.032452,2.030782,0.019998,0.444528,-0.005334,0.132846,0.018815,-0.006929
83344230,-1.445311,0.114139,2.030529,0.045103,0.426611,-0.005332,0.131673,-0.003935,-0.006289
83544182,-1.435690,0.201813,2.030535,0.065332,0.432046,-0.002822,0.124783,0.002352,-0.001910
83744168,-1.420627,0.282189,2.028203,0.088729,0.414909,-0.007865,0.123008,-0.017031,-0.006834
83944185,-1.400049,0.366538,2.028531,0.114525,0.416246,-0.003151,0.124407,-0.011062,0.000002
84144169,-1.373807,0.453358,2.028631,0.141218,0.422477,-0.001466,0.125968,-0.003446,0.001583
84344164,-1.343289,0.536299,2.029015,0.166280,0.418799,0.000611,0.126231,-0.005840,0.003427
84544164,-1.305399,0.620261,2.028934,0.197121,0.416507,0.000267,0.132041,-0.008504,0.002127
84744198,-1.265804,0.695105,2.028875,0.215440,0.389210,-0.000158,0.122725,-0.036822,0.000923
84944166,-1.219721,0.775063,2.027814,0.242104,0.391107,-0.003073,0.125426,-0.025993,-0.002537
85144403,-1.172879,0.847433,2.028636,0.255135,0.369365,0.000502,0.112051,-0.044774,0.001839
85344168,-1.122864,0.912756,2.029593,0.267780,0.337200,0.002858,0.101603,-0.069806,0.003768
85544181,-1.067442,0.976192,2.030487,0.288748,0.316649,0.003873,0.103037,-0.076454,0.003748
85744171,-1.008589,1.036874,2.031913,0.306313,0.297212,0.005656,0.099484,-0.081611,0.004500
85944167,-0.942807,1.099863,2.036481,0.330942,0.291955,0.014903,0.104565,-0.069607,0.012844
86144173,-0.870211,1.158056,2.036650,0.363217,0.281207,0.009809,0.116346,-0.066279,0.005216
86344176,-0.801068,1.209141,2.038924,0.370314,0.257697,0.011641,0.099027,-0.076999,0.006215
86544184,-0.722043,1.257547,2.037338,0.397972,0.236924,0.000847,0.107256,-0.083378,-0.007343
86744173,-0.646813,1.296614,2.034681,0.399474,0.201194,-0.007577,0.084566,-0.104221,-0.014465
86944162,-0.564213,1.337096,2.032827,0.420106,0.187879,-0.010710,0.089190,-0.095412,-0.014834
87144168,-0.481551,1.367642,2.026104,0.426514,0.153594,-0.024348,0.075001,-0.112456,-0.025449
87344300,-0.403360,1.398212,2.029940,0.415867,0.135144,-0.005443,0.046781,-0.109015,-0.000783
87544194,-0.323006,1.419592,2.027642,0.414660,0.102942,-0.009570,0.035293,-0.120732,-0.005484
87744192,-0.246551,1.436954,2.027613,0.403670,0.077210,-0.004879,0.017301,-0.121924,0.000950
87944184,-0.163318,1.451534,2.027101,0.411681,0.057252,-0.003039,0.021224,-0.117133,0.003002
88144193,-0.078569,1.460486,2.022897,0.421407,0.033055,-0.013673,0.027083,-0.118215,-0.009829
88344205,0.005914,1.466660,2.019651,0.425320,0.016299,-0.014248,0.025046,-0.109793,-0.006828
88544202,0.094569,1.466396,2.017169,0.438507,-0.009228,-0.013728,0.033843,-0.113462,-0.004473
88744178,0.178731,1.460672,2.017594,0.433757,-0.035426,-0.003852,0.021595,-0.116613,0.008185
88944167,0.268514,1.451522,2.020667,0.446707,-0.058152,0.008207,0.031853,-0.116070,0.019514
89144224,0.353040,1.435879,2.019686,0.435314,-0.085525,0.004172,0.012018,-0.120097,0.011288
89344211,0.436951,1.416768,2.019868,0.426724,-0.107584,0.004842,-0.000781,-0.117407,0.010158
89544219,0.515286,1.393682,2.018830,0.406143,-0.128671,0.000423,-0.023435,-0.114681,0.003003
89744191,0.589516,1.367609,2.018639,0.382885,-0.146290,-0.000076,-0.042839,-0.109165,0.001674
89944170,0.663334,1.337129,2.019559,0.369785,-0.165594,0.003229,-0.047083,-0.106587,0.005164
90144195,0.734974,1.299574,2.018044,0.355223,-0.192367,-0.001788,-0.053507,-0.111754,-0.001133
90344168,0.808803,1.259121,2.019002,0.356755,-0.214797,0.001754,-0.039287,-0.112408,0.002949
90544195,0.887732,1.208668,2.018939,0.370740,-0.251104,0.000984,-0.016221,-0.126952,0.001426
90744191,0.954853,1.157795,2.017433,0.347745,-0.271554,-0.004600,-0.038189,-0.121845,-0.005585
90944146,1.021881,1.103119,2.018570,0.336561,-0.291036,0.000654,-0.041075,-0.117194,0.001507
91144178,1.086105,1.042032,2.017325,0.320329,-0.314581,-0.002947,-0.050889,-0.116340,-0.002688
91344178,1.147497,0.977175,2.019101,0.304618,-0.336169,0.003648,-0.057212,-0.114267,0.005284
91544189,1.202851,0.905875,2.017820,0.280490,-0.363540,-0.001004,-0.071100,-0.118806,-0.000739
91744166,1.252500,0.837276,2.019632,0.251998,-0.368960,0.004445,-0.086614,-0.098905,0.005251
91944187,1.299290,0.764236,2.021537,0.229426,-0.380304,0.009097,-0.091398,-0.090070,0.009890
92144164,1.340083,0.685774,2.019479,0.201714,-0.398295,0.000367,-0.101793,-0.088905,-0.001222
92344190,1.378232,0.605681,2.021312,0.181452,-0.412111,0.005813,-0.101319,-0.084453,0.005415
92544203,1.410956,0.522060,2.022336,0.156536,-0.427311,0.005950,-0.106581,-0.082357,0.004230
92744206,1.436195,0.441069,2.022520,0.124245,-0.425144,0.004553,-0.117840,-0.062086,0.002357
92944161,1.460697,0.354804,2.026030,0.106122,-0.438239,0.011524,-0.112114,-0.063290,0.008897
93144188,1.478252,0.266011,2.025935,0.079438,-0.449381,0.005797,-0.116858,-0.060851,0.000641
93344182,1.492112,0.178809,2.027852,0.057072,-0.449197,0.008970,-0.115480,-0.046971,0.004597
93544181,1.499260,0.098185,2.029187,0.028228,-0.429643,0.008269,-0.121483,-0.016556,0.002795
93744164,1.502151,0.014034,2.029060,0.003115,-0.427939,0.003682,-0.122282,-0.011721,-0.002735
93944169,1.499547,-0.076001,2.029835,-0.022812,-0.442714,0.004256,-0.123380,-0.025584,-0.000942
94144291,1.492882,-0.164264,2.029136,-0.046986,-0.443779,-0.001166,-0.123222,-0.019998,-0.007306
94344200,1.482551,-0.251347,2.032079,-0.068091,-0.442309,0.006063,-0.119887,-0.014491,0.001671
94544186,1.464438,-0.342602,2.034933,-0.098317,-0.451953,0.010537,-0.126847,-0.021542,0.005909
94744173,1.441324,-0.430009,2.035360,-0.125371,-0.446355,0.007343,-0.128071,-0.010606,0.001616
94944182,1.417804,-0.514269,2.039706,-0.139114,-0.432705,0.015768,-0.115066,0.006372,0.010472
95144190,1.386269,-0.595147,2.039063,-0.165633,-0.414203,0.006310,-0.118529,0.026101,-0.002183
95344202,1.351481,-0.674679,2.041768,-0.187638,-0.401411,0.010060,-0.116928,0.034082,0.002326
95544207,1.309612,-0.755359,2.043423,-0.214064,-0.392692,0.009831,-0.118987,0.037182,0.001953
95744193,1.266340,-0.828970,2.045557,-0.232834,-0.373678,0.010109,-0.113796,0.049555,0.001534
95944182,1.214915,-0.902341,2.046384,-0.263623,-0.362938,0.006424,-0.123053,0.050303,-0.003215
96144197,1.161690,-0.970589,2.047647,-0.281675,-0.342204,0.005798,-0.115269,0.062653,-0.003256
